sample_id,row,recall,X,X_pred,rul
2,9,0.935550993760708,0.0644490062392919,0.0915771921729625,12.6273
2,10,0.9308035308186672,0.0691964691813328,0.0973540585464916,12.45505
2,11,0.92077709147955,0.0792229085204501,0.1026374980304362,11.922575
2,12,0.9161181612819032,0.0838818387180967,0.1084834090236422,11.741025
2,13,0.914915140445601,0.085084859554399,0.1135860232282696,11.970675
2,14,0.91080819343199,0.08919180656801,0.1176528345144199,11.7453
2,15,0.9090490813864158,0.0909509186135841,0.1216795814843481,11.895725
2,16,0.9079114135052774,0.0920885864947226,0.1251802477022491,11.9468
2,17,0.9032579590370498,0.0967420409629502,0.1282397775381636,11.7296
2,18,0.8981914469273579,0.1018085530726421,0.1316978874599372,11.497525
2,19,0.8861388759694048,0.1138611240305952,0.1353919608072592,10.47195
2,20,0.885754348918396,0.114245651081604,0.1405628654826501,10.69535
2,21,0.885754348918396,0.114245651081604,0.1441430145448202,10.8303
2,22,0.8819221773527882,0.1180778226472117,0.1467974605098281,10.6837
2,23,0.8819221773527882,0.1180778226472117,0.1497215971459572,10.864625
2,24,0.8774710326477556,0.1225289673522443,0.1519676353220682,10.5751
2,25,0.8743221024550344,0.1256778975449656,0.1547542994469495,10.3883
2,26,0.8743221024550344,0.1256778975449656,0.1575373337356127,10.543175
2,27,0.8704795776853521,0.1295204223146479,0.1596303119527235,10.3334
2,28,0.8704795776853521,0.1295204223146479,0.1621493867953164,10.53535
2,29,0.864882454557928,0.135117545442072,0.1640563422014779,10.01035
2,30,0.864882454557928,0.135117545442072,0.1668257858553709,10.14785
2,31,0.864190977738231,0.135809022261769,0.1688391108730734,10.3129
2,32,0.8592817551933497,0.1407182448066503,0.17056494533779,9.798725
2,33,0.8592817551933497,0.1407182448066503,0.1730531804546445,9.951675
2,34,0.8592817551933497,0.1407182448066503,0.1748678921283914,10.11725
2,35,0.8516498484584091,0.1483501515415909,0.1762838697863864,9.279175
2,36,0.8394127225548672,0.1605872774451328,0.1791921604382168,7.9777
2,37,0.8394127225548672,0.1605872774451328,0.1840225252885398,8.02325
2,38,0.8394127225548672,0.1605872774451328,0.1871724602149785,8.148675
2,39,0.8394127225548672,0.1605872774451328,0.1893363095554889,8.341475
2,40,0.8394127225548672,0.1605872774451328,0.1909128430303372,8.3005
2,41,0.8326683713245249,0.1673316286754751,0.1921326946244758,7.626025
2,42,0.8326683713245249,0.1673316286754751,0.1947215185798345,7.615675
2,43,0.8326683713245249,0.1673316286754751,0.1965309271166971,7.882475
2,44,0.8289338369863678,0.1710661630136322,0.1978665454968125,7.48385
2,45,0.8289338369863678,0.1710661630136322,0.19980507427533,7.604875
2,46,0.8289338369863678,0.1710661630136322,0.2012061631430453,7.577275
2,47,0.8289338369863678,0.1710661630136322,0.2022742179679246,7.7178
2,48,0.8270971050884596,0.1729028949115404,0.2031317600721496,7.58435
2,49,0.8270971050884596,0.1729028949115404,0.2043031071734692,7.743025
2,50,0.8270971050884596,0.1729028949115404,0.2052102867954958,7.763725
2,51,0.8270971050884596,0.1729028949115404,0.2059478993634937,7.774725
2,52,0.8270971050884596,0.1729028949115404,0.2065737486489783,7.9717
2,53,0.8270971050884596,0.1729028949115404,0.2071234062581635,7.9927
2,54,0.8270971050884596,0.1729028949115404,0.2076189506575548,8.05985
2,55,0.8270971050884596,0.1729028949115404,0.2080742330391079,8.229075
2,56,0.8252761156907048,0.1747238843092952,0.2084980635942855,8.11845
2,57,0.82238663541204,0.1776133645879599,0.2093611762104117,7.590525
2,58,0.8164190786759281,0.1835809213240719,0.2107732047587498,6.815575
2,59,0.8138568492981052,0.1861431507018948,0.213326719174194,6.427525
2,60,0.8131616717759614,0.1868383282240385,0.2157293577293934,6.49505
2,61,0.8131616717759614,0.1868383282240385,0.2175527191300084,6.418225
2,62,0.8121684264130794,0.1878315735869206,0.2188238911355663,6.471325
2,63,0.8121684264130794,0.1878315735869206,0.2200000455142963,6.4345
2,64,0.8116817958716182,0.1883182041283818,0.2208514877085106,6.4371
2,65,0.8116817958716182,0.1883182041283818,0.2216198292650214,6.405225
2,66,0.8116817958716182,0.1883182041283818,0.2222022353521804,6.629075
2,67,0.8054894611261704,0.1945105388738296,0.2226609343327516,5.564
2,68,0.8054894611261704,0.1945105388738296,0.2247002756224945,5.688825
2,69,0.7997372909735004,0.2002627090264995,0.2261015081083689,4.6987
2,70,0.7997372909735004,0.2002627090264995,0.2286454486717784,4.690625
2,71,0.7942719977610374,0.2057280022389626,0.2303758923733868,3.7805
2,72,0.7942719977610374,0.2057280022389626,0.2330682725684302,3.8232
2,73,0.7942719977610374,0.2057280022389626,0.2348971570239717,3.872475
2,74,0.7942719977610374,0.2057280022389626,0.2361581202982464,3.852675
2,75,0.7921386922460117,0.2078613077539882,0.2370436887011067,3.601625
2,76,0.7921386922460117,0.2078613077539882,0.2382731052088531,3.504175
2,77,0.7909808954452511,0.2090191045547489,0.2391349674503703,3.448825
2,78,0.7909808954452511,0.2090191045547489,0.2400762762762499,3.3847
2,79,0.7908287028673558,0.2091712971326441,0.2407438623036999,3.481775
2,80,0.7863473255979083,0.2136526744020916,0.2412704634413609,2.672675
2,81,0.7863473255979083,0.2136526744020916,0.2429306311259345,2.7571
2,82,0.7846642039700371,0.2153357960299629,0.2440745077626874,2.468025
2,83,0.7791690840818646,0.2208309159181354,0.2453537675806285,0.0
2,84,0.7791690840818646,0.2208309159181354,0.2478203778123785,0.0
3,1,0.9720670355358232,0.0279329644641769,0.0,12.814725
3,2,0.9600748326923568,0.0399251673076431,0.0312153814104069,12.3634
3,3,0.929095688124638,0.0709043118753619,0.0432631350181217,10.32915
3,4,0.923473226707046,0.0765267732929541,0.0553127522836505,10.201425
3,5,0.9142763007556752,0.0857236992443247,0.064923656741791,9.7255
3,6,0.9142763007556752,0.0857236992443247,0.0735546304597112,10.0209
3,7,0.9053095523877188,0.094690447612281,0.0803171669320954,9.552775
3,8,0.8835382056490816,0.1164617943509184,0.0872129785729492,8.030525
